date,city_district,price,increase
2018-02,shenzhen_futian,72944,0.0645
2018-01,shenzhen_futian,68523,0.087
2018-12,shenzhen_futian,68430,-0.0161
2018-11,shenzhen_futian,69550,-0.0138
2018-10,shenzhen_futian,70524,-0.0018
2018-05,shenzhen_futian,63595,-0.0027
2018-04,shenzhen_futian,63769,-0.0026
2018-03,shenzhen_futian,63935,-0.1235
2018-10,shenzhen_longhuaq,44884,0.0006
2018-08,shenzhen_longhuaq,45534,0.0162
2018-07,shenzhen_longhuaq,44809,0.0172
2018-06,shenzhen_longhuaq,44050,0.0882
2018-02,shenzhen_longhuaq,49178,0.0733
2018-01,shenzhen_longhuaq,45819,0.1047
2018-12,shenzhen_longhuaq,44431,-0.0054
2018-11,shenzhen_longhuaq,44672,-0.0047
2018-09,shenzhen_longhuaq,44858,-0.0148
2018-05,shenzhen_longhuaq,40480,-0.0508
2018-04,shenzhen_longhuaq,42648,-0.0349
2018-03,shenzhen_longhuaq,44190,-0.1014
2018-09,shenzhen_luohu,51542,0.0029
2018-08,shenzhen_luohu,51391,0.053
2018-07,shenzhen_luohu,48803,0.0081
2018-06,shenzhen_luohu,48410,0.0069
2018-04,shenzhen_luohu,48196,0.0071
2018-02,shenzhen_luohu,54248,0.0458
2018-01,shenzhen_luohu,51874,0.0884
2018-12,shenzhen_luohu,50943,-0.0012
2018-11,shenzhen_luohu,51004,-0.01
2018-10,shenzhen_luohu,51520,-0.0004
2018-05,shenzhen_luohu,48077,-0.0025
2018-03,shenzhen_luohu,47855,-0.1178
2018-12,shenzhen_yantian,48557,0.0014
2018-10,shenzhen_yantian,48637,0.0043
2018-08,shenzhen_yantian,49431,0.0012
2018-07,shenzhen_yantian,49372,0.0055
2018-06,shenzhen_yantian,49100,0.0213
2018-02,shenzhen_yantian,59563,0.0811
2018-01,shenzhen_yantian,55093,0.093
2018-11,shenzhen_yantian,48488,-0.003
2018-09,shenzhen_yantian,48430,-0.0202
2018-05,shenzhen_yantian,48077,-0.0398
2018-04,shenzhen_yantian,50071,-0.043
2018-03,shenzhen_yantian,52320,-0.1216
2018-12,shenzhen_pingshanq,30792,0.0495
2018-11,shenzhen_pingshanq,29341,0.0464
2018-09,shenzhen_pingshanq,28058,0.0071
2018-08,shenzhen_pingshanq,27860,0.0094
2018-07,shenzhen_pingshanq,27602,0.0883
2018-06,shenzhen_pingshanq,25364,0.2954
2018-05,shenzhen_pingshanq,19580,0.1272
2018-04,shenzhen_pingshanq,17370,0.0306
2018-02,shenzhen_pingshanq,18191,0.0443
2018-01,shenzhen_pingshanq,17420,0.0627
2018-10,shenzhen_pingshanq,28040,-0.0006
2018-03,shenzhen_pingshanq,16854,-0.0735
2018-08,shenzhen_guangmingx,24949,0.0094
2018-07,shenzhen_guangmingx,24718,0.5674
2018-06,shenzhen_guangmingx,15770,0.4125
2018-02,shenzhen_guangmingx,12707,0.0488
2018-01,shenzhen_guangmingx,12116,0.0852
2018-12,shenzhen_guangmingx,22893,-0.001
2018-11,shenzhen_guangmingx,22915,-0.0079
2018-10,shenzhen_guangmingx,23099,-0.0382
2018-09,shenzhen_guangmingx,24018,-0.0373
2018-03,shenzhen_guangmingx,11165,-0.1214
2018-05,shenzhen_guangmingx,11165,
2018-04,shenzhen_guangmingx,11165,
2018-10,shenzhen_shenzhenzhoubian,13653,0.0329
2018-09,shenzhen_shenzhenzhoubian,13218,0.0299
2018-08,shenzhen_shenzhenzhoubian,12835,0.0359
2018-06,shenzhen_shenzhenzhoubian,12621,0.008
2018-05,shenzhen_shenzhenzhoubian,12520,0.0054
2018-04,shenzhen_shenzhenzhoubian,12453,0.0028
2018-02,shenzhen_shenzhenzhoubian,13983,0.0279
2018-01,shenzhen_shenzhenzhoubian,13603,0.0771
2018-12,shenzhen_shenzhenzhoubian,12727,-0.0308
2018-11,shenzhen_shenzhenzhoubian,13132,-0.0381
2018-07,shenzhen_shenzhenzhoubian,12390,-0.0183
2018-03,shenzhen_shenzhenzhoubian,12417,-0.1119
2018-08,shenzhen_whole_city,54233,0.0071
2018-07,shenzhen_whole_city,53850,0.0094
2018-06,shenzhen_whole_city,53350,0.0095
2018-05,shenzhen_whole_city,52850,0.0031
2018-04,shenzhen_whole_city,52685,0.0085
2018-03,shenzhen_whole_city,52240,0.0031
2018-02,shenzhen_whole_city,52077,0.0067
2018-01,shenzhen_whole_city,51732,0.005
2018-12,shenzhen_whole_city,53205,-0.0095
2018-11,shenzhen_whole_city,53716,-0.001
2018-10,shenzhen_whole_city,53768,-0.0079
2018-09,shenzhen_whole_city,54199,-0.0006
2018-10,guangzhou_tianhe,48241,0.0053
2018-08,guangzhou_tianhe,48821,0.0637
2018-07,guangzhou_tianhe,45900,0.0004
2018-06,guangzhou_tianhe,45882,0.0371
2018-02,guangzhou_tianhe,43857,0.0054
2018-12,guangzhou_tianhe,46926,-0.0057
2018-11,guangzhou_tianhe,47194,-0.0217
2018-09,guangzhou_tianhe,47987,-0.0171
2018-04,guangzhou_tianhe,44404,-0.0065
2018-03,guangzhou_tianhe,44693,-0.0002
2018-01,guangzhou_tianhe,43621,-0.0028
2018-05,guangzhou_tianhe,44239,
2018-12,guangzhou_fanyu,28036,0.0367
2018-11,guangzhou_fanyu,27043,0.0068
2018-10,guangzhou_fanyu,26862,0.0001
2018-09,guangzhou_fanyu,26859,0.0039
2018-08,guangzhou_fanyu,26755,0.0962
2018-07,guangzhou_fanyu,24407,0.0204
2018-06,guangzhou_fanyu,23919,0.0485
2018-02,guangzhou_fanyu,22464,0.033
2018-01,guangzhou_fanyu,21747,0.0188
2018-04,guangzhou_fanyu,22584,-0.0025
2018-05,guangzhou_fanyu,22814,
2018-03,guangzhou_fanyu,22641,
2018-12,guangzhou_baiyun,29558,0.0132
2018-10,guangzhou_baiyun,29352,0.0005
2018-08,guangzhou_baiyun,29839,0.0765
2018-06,guangzhou_baiyun,28141,0.0546
2018-02,guangzhou_baiyun,27195,0.0567
2018-11,guangzhou_baiyun,29172,-0.0061
2018-09,guangzhou_baiyun,29336,-0.0168
2018-07,guangzhou_baiyun,27719,-0.015
2018-04,guangzhou_baiyun,26586,-0.0451
2018-03,guangzhou_baiyun,27842,-0.0009
2018-01,guangzhou_baiyun,25737,-0.0035
2018-05,guangzhou_baiyun,26685,
2018-08,guangzhou_haizhu,41637,0.0407
2018-07,guangzhou_haizhu,40009,0.0265
2018-06,guangzhou_haizhu,38975,0.0218
2018-02,guangzhou_haizhu,37873,0.0193
2018-01,guangzhou_haizhu,37157,0.0083
2018-12,guangzhou_haizhu,39994,-0.0036
2018-11,guangzhou_haizhu,40141,-0.0123
2018-10,guangzhou_haizhu,40643,-0.0168
2018-09,guangzhou_haizhu,41338,-0.0072
2018-04,guangzhou_haizhu,37811,-0.0091
2018-03,guangzhou_haizhu,38161,-0.0007
2018-05,guangzhou_haizhu,38144,
2018-08,guangzhou_yuexiu,52513,0.0236
2018-06,guangzhou_yuexiu,51934,0.0108
2018-04,guangzhou_yuexiu,51494,0.0017
2018-03,guangzhou_yuexiu,51406,0.0002
2018-02,guangzhou_yuexiu,50523,0.0086
2018-01,guangzhou_yuexiu,50091,0.0018
2018-12,guangzhou_yuexiu,50508,-0.0269
2018-11,guangzhou_yuexiu,51904,-0.0091
2018-10,guangzhou_yuexiu,52382,-0.0002
2018-09,guangzhou_yuexiu,52391,-0.0023
2018-07,guangzhou_yuexiu,51302,-0.0122
2018-05,guangzhou_yuexiu,51380,
2018-12,guangzhou_huadu,16401,0.0071
2018-08,guangzhou_huadu,16827,0.0404
2018-07,guangzhou_huadu,16174,0.0094
2018-06,guangzhou_huadu,16025,0.0482
2018-03,guangzhou_huadu,15233,0.0001
2018-02,guangzhou_huadu,15017,0.0261
2018-01,guangzhou_huadu,14635,0.0411
2018-11,guangzhou_huadu,16285,-0.0063
2018-10,guangzhou_huadu,16389,-0.0027
2018-09,guangzhou_huadu,16434,-0.0233
2018-04,guangzhou_huadu,15219,-0.0009
2018-05,guangzhou_huadu,15289,
2018-10,guangzhou_huangpua,26465,0.013
2018-09,guangzhou_huangpua,26127,0.0101
2018-08,guangzhou_huangpua,25866,0.0905
2018-06,guangzhou_huangpua,23769,0.0682
2018-04,guangzhou_huangpua,22140,0.0147
2018-03,guangzhou_huangpua,21820,0.0004
2018-02,guangzhou_huangpua,21873,0.0326
2018-01,guangzhou_huangpua,21184,0.0262
2018-12,guangzhou_huangpua,25220,-0.0063
2018-11,guangzhou_huangpua,25380,-0.041
2018-07,guangzhou_huangpua,23720,-0.002
2018-05,guangzhou_huangpua,22252,
2018-12,guangzhou_liwan,36950,0.0188
2018-09,guangzhou_liwan,36551,0.0087
2018-08,guangzhou_liwan,36235,0.0589
2018-06,guangzhou_liwan,34526,0.0412
2018-02,guangzhou_liwan,32888,0.0434
2018-01,guangzhou_liwan,31522,0.0216
2018-11,guangzhou_liwan,36269,-0.0027
2018-10,guangzhou_liwan,36368,-0.005
2018-07,guangzhou_liwan,34221,-0.0088
2018-04,guangzhou_liwan,32572,-0.0038
2018-03,guangzhou_liwan,32697,-0.0008
2018-05,guangzhou_liwan,33161,
2018-12,guangzhou_zengcheng,19423,0.006
2018-09,guangzhou_zengcheng,19777,0.0044
2018-08,guangzhou_zengcheng,19690,0.0529
2018-07,guangzhou_zengcheng,18702,0.0228
2018-06,guangzhou_zengcheng,18285,0.0182
2018-04,guangzhou_zengcheng,17579,0.0296
2018-03,guangzhou_zengcheng,17074,0.0008
2018-02,guangzhou_zengcheng,16675,0.0086
2018-01,guangzhou_zengcheng,16533,0.0212
2018-11,guangzhou_zengcheng,19309,-0.0175
2018-10,guangzhou_zengcheng,19653,-0.0063
2018-05,guangzhou_zengcheng,17958,
2018-12,guangzhou_nansha,21319,0.0051
2018-11,guangzhou_nansha,21210,0.0097
2018-10,guangzhou_nansha,21006,0.0058
2018-09,guangzhou_nansha,20886,0.0109
2018-08,guangzhou_nansha,20662,0.0783
2018-07,guangzhou_nansha,19162,0.0154
2018-06,guangzhou_nansha,18872,0.0323
2018-02,guangzhou_nansha,18270,0.0265
2018-01,guangzhou_nansha,17799,0.0044
2018-04,guangzhou_nansha,18121,-0.0177
2018-03,guangzhou_nansha,18449,-0.0001
2018-05,guangzhou_nansha,18282,
2018-10,guangzhou_conghua,14831,0.0277
2018-08,guangzhou_conghua,14606,0.0135
2018-07,guangzhou_conghua,14411,0.0256
2018-06,guangzhou_conghua,14052,0.0824
2018-04,guangzhou_conghua,12968,0.0337
2018-02,guangzhou_conghua,12071,0.0016
2018-01,guangzhou_conghua,12052,0.0065
2018-12,guangzhou_conghua,14408,-0.0109
2018-11,guangzhou_conghua,14567,-0.0178
2018-09,guangzhou_conghua,14432,-0.0119
2018-03,guangzhou_conghua,12545,-0.0006
2018-05,guangzhou_conghua,12983,
2018-07,guangzhou_guangzhouzhoubian,11511,0.0169
2018-06,guangzhou_guangzhouzhoubian,11321,0.0301
2018-02,guangzhou_guangzhouzhoubian,12163,0.0129
2018-01,guangzhou_guangzhouzhoubian,12008,0.0043
2018-12,guangzhou_guangzhouzhoubian,10505,-0.0274
2018-11,guangzhou_guangzhouzhoubian,10802,-0.0174
2018-10,guangzhou_guangzhouzhoubian,10994,-0.0086
2018-09,guangzhou_guangzhouzhoubian,11090,-0.0298
2018-08,guangzhou_guangzhouzhoubian,11431,-0.0069
2018-04,guangzhou_guangzhouzhoubian,11343,-0.0546
2018-03,guangzhou_guangzhouzhoubian,11999,-0.0003
2018-05,guangzhou_guangzhouzhoubian,10990,
2018-09,guangzhou_whole_city,33455,0.005
2018-08,guangzhou_whole_city,33289,0.019
2018-07,guangzhou_whole_city,32670,0.0203
2018-06,guangzhou_whole_city,32021,0.0174
2018-05,guangzhou_whole_city,31472,0.0138
2018-04,guangzhou_whole_city,31044,0.0207
2018-03,guangzhou_whole_city,30413,0.0246
2018-02,guangzhou_whole_city,29683,0.0378
2018-01,guangzhou_whole_city,28602,0.0008
2018-12,guangzhou_whole_city,32088,-0.0042
2018-11,guangzhou_whole_city,32225,-0.0216
2018-10,guangzhou_whole_city,32936,-0.0155
2018-08,hangzhou_jianggan,32866,0.0014
2018-07,hangzhou_jianggan,32821,0.0048
2018-06,hangzhou_jianggan,32663,0.0096
2018-05,hangzhou_jianggan,32352,0.0019
2018-04,hangzhou_jianggan,32289,0.0233
2018-02,hangzhou_jianggan,34101,0.0454
2018-01,hangzhou_jianggan,32621,0.0668
2018-12,hangzhou_jianggan,31088,-0.0188
2018-11,hangzhou_jianggan,31684,-0.0216
2018-10,hangzhou_jianggan,32384,-0.0099
2018-09,hangzhou_jianggan,32708,-0.0048
2018-03,hangzhou_jianggan,31554,-0.0747
2018-08,hangzhou_yuhang,23154,0.0009
2018-07,hangzhou_yuhang,23133,0.0238
2018-06,hangzhou_yuhang,22597,0.0388
2018-05,hangzhou_yuhang,21752,0.0292
2018-04,hangzhou_yuhang,21134,0.0309
2018-02,hangzhou_yuhang,22749,0.0607
2018-01,hangzhou_yuhang,21447,0.0827
2018-12,hangzhou_yuhang,21382,-0.0312
2018-11,hangzhou_yuhang,22071,-0.0213
2018-10,hangzhou_yuhang,22553,-0.0052
2018-09,hangzhou_yuhang,22671,-0.0209
2018-03,hangzhou_yuhang,20500,-0.0988
2018-08,hangzhou_xiaoshan,26280,0.0049
2018-07,hangzhou_xiaoshan,26152,0.0217
2018-06,hangzhou_xiaoshan,25597,0.0075
2018-05,hangzhou_xiaoshan,25406,0.0185
2018-04,hangzhou_xiaoshan,24944,0.0198
2018-02,hangzhou_xiaoshan,26951,0.0561
2018-01,hangzhou_xiaoshan,25520,0.0851
2018-12,hangzhou_xiaoshan,24920,-0.0061
2018-11,hangzhou_xiaoshan,25073,-0.0157
2018-10,hangzhou_xiaoshan,25472,-0.0243
2018-09,hangzhou_xiaoshan,26106,-0.0066
2018-03,hangzhou_xiaoshan,24461,-0.0924
2018-11,hangzhou_xihu,41032,0.0046
2018-10,hangzhou_xihu,40844,0.0136
2018-08,hangzhou_xihu,41028,0.0198
2018-07,hangzhou_xihu,40233,0.0084
2018-06,hangzhou_xihu,39896,0.0091
2018-05,hangzhou_xihu,39537,0.014
2018-04,hangzhou_xihu,38991,0.0158
2018-02,hangzhou_xihu,42718,0.042
2018-01,hangzhou_xihu,40994,0.0784
2018-12,hangzhou_xihu,40991,-0.001
2018-09,hangzhou_xihu,40297,-0.0178
2018-03,hangzhou_xihu,38385,-0.1014
2018-12,hangzhou_binjiangb,36062,0.0065
2018-08,hangzhou_binjiangb,36900,0.0075
2018-07,hangzhou_binjiangb,36625,0.0099
2018-06,hangzhou_binjiangb,36268,0.0164
2018-05,hangzhou_binjiangb,35682,0.0098
2018-04,hangzhou_binjiangb,35336,0.0161
2018-02,hangzhou_binjiangb,39845,0.0544
2018-01,hangzhou_binjiangb,37788,0.0892
2018-11,hangzhou_binjiangb,35830,-0.0068
2018-10,hangzhou_binjiangb,36076,-0.0135
2018-09,hangzhou_binjiangb,36568,-0.009
2018-03,hangzhou_binjiangb,34777,-0.1272
2018-09,hangzhou_gongshu,35967,0.0038
2018-08,hangzhou_gongshu,35833,0.0065
2018-07,hangzhou_gongshu,35604,0.0085
2018-06,hangzhou_gongshu,35304,0.0132
2018-05,hangzhou_gongshu,34844,0.024
2018-04,hangzhou_gongshu,34027,0.0187
2018-02,hangzhou_gongshu,38021,0.0709
2018-01,hangzhou_gongshu,35504,0.0971
2018-12,hangzhou_gongshu,34757,-0.0083
2018-11,hangzhou_gongshu,35047,-0.0169
2018-10,hangzhou_gongshu,35649,-0.0088
2018-03,hangzhou_gongshu,33404,-0.1214
2018-11,hangzhou_xiacheng,39172,0.0036
2018-08,hangzhou_xiacheng,39645,0.0135
2018-07,hangzhou_xiacheng,39117,0.0198
2018-02,hangzhou_xiacheng,45643,0.0788
2018-01,hangzhou_xiacheng,42308,0.0909
2018-12,hangzhou_xiacheng,38843,-0.0084
2018-10,hangzhou_xiacheng,39031,-0.0068
2018-09,hangzhou_xiacheng,39300,-0.0087
2018-06,hangzhou_xiacheng,38360,-0.0009
2018-05,hangzhou_xiacheng,38392,-0.0019
2018-04,hangzhou_xiacheng,38467,-0.0155
2018-03,hangzhou_xiacheng,39073,-0.1439
2018-11,hangzhou_shangcheng,45779,0.0103
2018-10,hangzhou_shangcheng,45314,0.004
2018-07,hangzhou_shangcheng,45413,0.0082
2018-06,hangzhou_shangcheng,45045,0.0044
2018-05,hangzhou_shangcheng,44848,0.0093
2018-04,hangzhou_shangcheng,44434,0.0033
2018-02,hangzhou_shangcheng,50374,0.043
2018-01,hangzhou_shangcheng,48298,0.0977
2018-12,hangzhou_shangcheng,45120,-0.0144
2018-09,hangzhou_shangcheng,45133,-0.0042
2018-08,hangzhou_shangcheng,45324,-0.002
2018-03,hangzhou_shangcheng,44287,-0.1208
2018-07,hangzhou_fuyang,21789,0.0104
2018-06,hangzhou_fuyang,21564,0.0279
2018-05,hangzhou_fuyang,20978,0.0495
2018-04,hangzhou_fuyang,19989,0.0081
2018-02,hangzhou_fuyang,22491,0.0355
2018-01,hangzhou_fuyang,21720,0.106
2018-12,hangzhou_fuyang,20439,-0.007
2018-11,hangzhou_fuyang,20583,-0.0288
2018-10,hangzhou_fuyang,21193,-0.0221
2018-09,hangzhou_fuyang,21673,-0.0028
2018-08,hangzhou_fuyang,21734,-0.0025
2018-03,hangzhou_fuyang,19828,-0.1184
2018-08,hangzhou_linanq,16460,0.012
2018-07,hangzhou_linanq,16266,0.0309
2018-06,hangzhou_linanq,15779,0.0211
2018-02,hangzhou_linanq,17666,0.0484
2018-01,hangzhou_linanq,16850,0.0901
2018-12,hangzhou_linanq,15647,-0.0349
2018-11,hangzhou_linanq,16213,-0.0002
2018-10,hangzhou_linanq,16217,-0.0113
2018-09,hangzhou_linanq,16403,-0.0035
2018-05,hangzhou_linanq,15454,-0.001
2018-04,hangzhou_linanq,15468,-0.0067
2018-03,hangzhou_linanq,15572,-0.1185
2018-12,hangzhou_tonglu,12617,0.0692
2018-09,hangzhou_tonglu,12259,0.0037
2018-08,hangzhou_tonglu,12214,0.028
2018-07,hangzhou_tonglu,11882,0.08
2018-06,hangzhou_tonglu,11002,0.0816
2018-05,hangzhou_tonglu,10172,0.0162
2018-04,hangzhou_tonglu,10010,0.0581
2018-02,hangzhou_tonglu,10466,0.0416
2018-01,hangzhou_tonglu,10048,0.1576
2018-11,hangzhou_tonglu,11801,-0.0028
2018-10,hangzhou_tonglu,11835,-0.0346
2018-03,hangzhou_tonglu,9460,-0.0961
2018-11,hangzhou_chunan,19316,0.0611
2018-10,hangzhou_chunan,18204,0.0661
2018-09,hangzhou_chunan,17076,0.0168
2018-08,hangzhou_chunan,16795,0.0198
2018-07,hangzhou_chunan,16469,0.0235
2018-06,hangzhou_chunan,16092,0.0002
2018-05,hangzhou_chunan,16088,0.0047
2018-04,hangzhou_chunan,16012,0.0145
2018-02,hangzhou_chunan,17571,0.0576
2018-01,hangzhou_chunan,16614,0.0683
2018-12,hangzhou_chunan,17987,-0.0688
2018-03,hangzhou_chunan,15784,-0.1017
2018-11,hangzhou_jiande,9909,0.0841
2018-07,hangzhou_jiande,9573,0.0142
2018-06,hangzhou_jiande,9439,0.1178
2018-05,hangzhou_jiande,8445,0.0127
2018-02,hangzhou_jiande,9220,0.063
2018-01,hangzhou_jiande,8673,0.1512
2018-12,hangzhou_jiande,9841,-0.0068
2018-10,hangzhou_jiande,9141,-0.0029
2018-09,hangzhou_jiande,9168,-0.0064
2018-08,hangzhou_jiande,9228,-0.036
2018-04,hangzhou_jiande,8339,-0.011
2018-03,hangzhou_jiande,8432,-0.0855
2018-12,hangzhou_hangzhouzhoubian,12754,0.0097
2018-11,hangzhou_hangzhouzhoubian,12632,0.0356
2018-10,hangzhou_hangzhouzhoubian,12198,0.0107
2018-09,hangzhou_hangzhouzhoubian,12070,0.0078
2018-08,hangzhou_hangzhouzhoubian,11977,0.0234
2018-06,hangzhou_hangzhouzhoubian,11715,0.0081
2018-05,hangzhou_hangzhouzhoubian,11620,0.0165
2018-02,hangzhou_hangzhouzhoubian,12533,0.0462
2018-01,hangzhou_hangzhouzhoubian,11979,0.085
2018-07,hangzhou_hangzhouzhoubian,11704,-0.0009
2018-04,hangzhou_hangzhouzhoubian,11431,-0.0281
2018-03,hangzhou_hangzhouzhoubian,11762,-0.0615
2018-07,hangzhou_whole_city,29255,0.0063
2018-06,hangzhou_whole_city,29074,0.0113
2018-05,hangzhou_whole_city,28748,0.0019
2018-04,hangzhou_whole_city,28694,0.0043
2018-03,hangzhou_whole_city,28571,0.0202
2018-02,hangzhou_whole_city,28554,0.0005
2018-12,hangzhou_whole_city,28651,-0.0064
2018-11,hangzhou_whole_city,28836,-0.0068
2018-10,hangzhou_whole_city,29034,-0.0028
2018-09,hangzhou_whole_city,29116,-0.0029
2018-08,hangzhou_whole_city,29200,-0.0018
2018-01,hangzhou_whole_city,28541,
2018-07,shanghai_pudong,53266,0.0022
2018-06,shanghai_pudong,53148,0.0005
2018-12,shanghai_pudong,48993,-0.0196
2018-11,shanghai_pudong,49971,-0.0081
2018-10,shanghai_pudong,50379,-0.0091
2018-09,shanghai_pudong,50844,-0.0159
2018-08,shanghai_pudong,51665,-0.03
2018-04,shanghai_pudong,53250,-0.013
2018-03,shanghai_pudong,53949,-0.0003
2018-02,shanghai_pudong,54310,-0.0006
2018-01,shanghai_pudong,54344,-0.0065
2018-05,shanghai_pudong,53122,
2018-08,shanghai_minhang,49171,0.0428
2018-06,shanghai_minhang,47599,0.0068
2018-02,shanghai_minhang,47868,0.0042
2018-01,shanghai_minhang,47668,0.0131
2018-12,shanghai_minhang,47458,-0.0156
2018-11,shanghai_minhang,48213,-0.0113
2018-10,shanghai_minhang,48766,-0.0079
2018-09,shanghai_minhang,49157,-0.0003
2018-07,shanghai_minhang,47153,-0.0094
2018-04,shanghai_minhang,47348,-0.0154
2018-03,shanghai_minhang,48090,-0.0003
2018-05,shanghai_minhang,47276,
2018-08,shanghai_baoshan,41462,0.0146
2018-01,shanghai_baoshan,41609,0.0112
2018-12,shanghai_baoshan,39051,-0.0294
2018-11,shanghai_baoshan,40234,-0.008
2018-10,shanghai_baoshan,40559,-0.0124
2018-09,shanghai_baoshan,41070,-0.0094
2018-07,shanghai_baoshan,40865,-0.0118
2018-06,shanghai_baoshan,41354,-0.0017
2018-04,shanghai_baoshan,41887,-0.0062
2018-03,shanghai_baoshan,42149,-0.0001
2018-02,shanghai_baoshan,41474,-0.0032
2018-05,shanghai_baoshan,41426,
2018-10,shanghai_xuhui,74622,0.0061
2018-09,shanghai_xuhui,74173,0.003
2018-08,shanghai_xuhui,73950,0.0306
2018-12,shanghai_xuhui,72619,-0.0241
2018-11,shanghai_xuhui,74416,-0.0028
2018-07,shanghai_xuhui,71757,-0.0041
2018-06,shanghai_xuhui,72050,-0.01
2018-04,shanghai_xuhui,73169,-0.0158
2018-03,shanghai_xuhui,74341,-0.0003
2018-02,shanghai_xuhui,72335,-0.0048
2018-01,shanghai_xuhui,72685,-0.0018
2018-05,shanghai_xuhui,72780,
2018-11,shanghai_songjiang,34027,0.0162
2018-09,shanghai_songjiang,33503,0.0021
2018-07,shanghai_songjiang,33868,0.0005
2018-06,shanghai_songjiang,33853,0.0068
2018-02,shanghai_songjiang,33905,0.0082
2018-12,shanghai_songjiang,33758,-0.0079
2018-10,shanghai_songjiang,33485,-0.0005
2018-08,shanghai_songjiang,33433,-0.0128
2018-04,shanghai_songjiang,34096,-0.0122
2018-03,shanghai_songjiang,34519,-0.0004
2018-01,shanghai_songjiang,33631,-0.001
2018-05,shanghai_songjiang,33626,
2018-12,shanghai_jiading,34246,0.0162
2018-09,shanghai_jiading,34508,0.0388
2018-08,shanghai_jiading,33219,0.0353
2018-06,shanghai_jiading,32749,0.0125
2018-02,shanghai_jiading,32853,0.0061
2018-01,shanghai_jiading,32656,0.0222
2018-11,shanghai_jiading,33701,-0.0004
2018-10,shanghai_jiading,33715,-0.023
2018-07,shanghai_jiading,32086,-0.0202
2018-04,shanghai_jiading,32412,-0.02
2018-03,shanghai_jiading,33073,-0.0009
2018-05,shanghai_jiading,32347,
2018-12,shanghai_jingan,67358,0.0062
2018-10,shanghai_jingan,67769,0.0011
2018-06,shanghai_jingan,68896,0.0173
2018-02,shanghai_jingan,69097,0.034
2018-01,shanghai_jingan,66828,0.014
2018-11,shanghai_jingan,66942,-0.0122
2018-09,shanghai_jingan,67694,-0.0051
2018-08,shanghai_jingan,68039,-0.0031
2018-07,shanghai_jingan,68252,-0.0093
2018-04,shanghai_jingan,67239,-0.0276
2018-03,shanghai_jingan,69149,-0.0003
2018-05,shanghai_jingan,67724,
2018-08,shanghai_putuo,57677,0.0055
2018-02,shanghai_putuo,58318,0.0006
2018-12,shanghai_putuo,56224,-0.0144
2018-11,shanghai_putuo,57047,-0.0037
2018-10,shanghai_putuo,57262,-0.0071
2018-09,shanghai_putuo,57671,-0.0001
2018-07,shanghai_putuo,57363,-0.0069
2018-06,shanghai_putuo,57764,-0.0081
2018-04,shanghai_putuo,58260,-0.0092
2018-03,shanghai_putuo,58801,-0.0002
2018-01,shanghai_putuo,58285,-0.0102
2018-05,shanghai_putuo,58239,
2018-10,shanghai_yangpu,61983,0.0013
2018-09,shanghai_yangpu,61905,0.0039
2018-06,shanghai_yangpu,62838,0.0043
2018-02,shanghai_yangpu,63927,0.0014
2018-01,shanghai_yangpu,63840,0.0053
2018-12,shanghai_yangpu,60119,-0.0184
2018-11,shanghai_yangpu,61247,-0.0119
2018-08,shanghai_yangpu,61663,-0.0121
2018-07,shanghai_yangpu,62420,-0.0066
2018-04,shanghai_yangpu,62983,-0.0174
2018-03,shanghai_yangpu,64100,-0.0004
2018-05,shanghai_yangpu,62570,
2018-10,shanghai_hongkou,59862,0.0007
2018-06,shanghai_hongkou,61191,0.0063
2018-02,shanghai_hongkou,61794,0.016
2018-01,shanghai_hongkou,60822,0.0073
2018-12,shanghai_hongkou,58526,-0.0175
2018-11,shanghai_hongkou,59572,-0.0048
2018-09,shanghai_hongkou,59822,-0.0046
2018-08,shanghai_hongkou,60098,-0.0167
2018-07,shanghai_hongkou,61120,-0.0011
2018-04,shanghai_hongkou,60916,-0.0149
2018-03,shanghai_hongkou,61840,-0.0004
2018-05,shanghai_hongkou,60806,
2018-09,shanghai_changning,70909,0.0046
2018-08,shanghai_changning,70585,0.0679
2018-12,shanghai_changning,68801,-0.0128
2018-11,shanghai_changning,69693,-0.0114
2018-10,shanghai_changning,70495,-0.0058
2018-07,shanghai_changning,66095,-0.0159
2018-06,shanghai_changning,67162,-0.003
2018-04,shanghai_changning,67363,-0.005
2018-02,shanghai_changning,66908,-0.0042
2018-01,shanghai_changning,67194,-0.004
2018-05,shanghai_changning,67362,
2018-03,shanghai_changning,67703,
2018-08,shanghai_huangpu,86440,0.0568
2018-06,shanghai_huangpu,82666,0.0137
2018-02,shanghai_huangpu,82485,0.007
2018-01,shanghai_huangpu,81913,0.0031
2018-12,shanghai_huangpu,82647,-0.014
2018-11,shanghai_huangpu,83823,-0.0047
2018-10,shanghai_huangpu,84221,-0.0133
2018-09,shanghai_huangpu,85357,-0.0125
2018-07,shanghai_huangpu,81796,-0.0105
2018-04,shanghai_huangpu,81299,-0.0269
2018-03,shanghai_huangpu,83546,-0.0001
2018-05,shanghai_huangpu,81546,
2018-11,shanghai_qingpu,31365,0.0017
2018-10,shanghai_qingpu,31314,0.0038
2018-12,shanghai_qingpu,30883,-0.0154
2018-09,shanghai_qingpu,31196,-0.0009
2018-08,shanghai_qingpu,31226,-0.0073
2018-07,shanghai_qingpu,31456,-0.0069
2018-06,shanghai_qingpu,31675,-0.0015
2018-04,shanghai_qingpu,32214,-0.006
